t,range_m,alt_m,speed,mach,fuel,g_avail,g_achieved,drag_para,drag_induced,thrust,cross_x,phase,label
126.2000000000465,8812.350615344389,11.979981717080008,672.9461527847013,1.97778007194887,456.15883996328824,14.885531987496837,9.273240644250116,32463.341324348406,68225.03638700147,63266.28207568969,199.5660660413929,5,TERMINAL
126.30000000004658,8745.164915496436,11.978833800862187,671.9788896686795,1.974937272129134,455.62441430578525,14.845737806985797,8.641876745715289,32524.5393933473,59398.11859763029,67273.48847571721,200.67979701071073,5,TERMINAL
126.40000000004666,8678.02263328397,11.97799255352078,671.488513788085,1.9734960447243746,455.06263289443496,14.82719301515768,7.8792820685075275,32555.278117175367,49428.962981310586,70070.06791816912,200.9580865064831,5,TERMINAL
126.50000000004674,8610.889608779471,11.97743443999409,671.4195980353976,1.9732934895964365,454.48318509922217,14.827362444622205,7.1186412931843925,32559.58473023288,40336.97968187284,71726.88345709136,200.47639779336697,5,TERMINAL
126.60000000004682,8543.737284172994,11.977118915322604,671.6806083013676,1.9740605882432327,453.8945608059899,14.842159925214196,6.426879266038773,32543.266035269284,32838.29826587842,72435.07410354906,199.3090001353795,5,TERMINAL
126.7000000000469,8476.544375268744,11.977000403688352,672.1798935185808,1.975527978331523,453.30355194373954,14.867519950749246,5.829677105412705,32511.894660436596,26966.956599973586,72407.00951576636,197.5229540799905,5,TERMINAL
126.80000000004698,8409.29640963842,11.977035075831921,672.8403381963133,1.9774690174489227,452.71530572404345,14.90002882729508,5.328838407343782,32470.087212566163,22478.32173605011,71831.41682270613,195.1759761081537,5,TERMINAL
126.90000000004706,8341.984482521033,11.97718425629066,673.602557946959,1.9797091747841433,452.13359310996424,14.93705738205765,4.913768046449782,32421.398385493296,19061.435791198146,70859.50873284612,192.31647209765907,5,TERMINAL
127.00000000004714,8274.603911085129,11.977415733176175,674.4231472278952,1.9821208812889413,451.5611175442003,14.97668067369361,4.568681701401944,32368.45472174558,16431.02049017146,69605.70041741649,188.9846642366439,5,TERMINAL
127.10000000004722,8207.153059593982,11.977703834518902,675.2714312698643,1.9846139836382588,450.99978992800936,15.017534324267071,4.2768565056076,32313.14946987751,14356.803907889554,68153.6731438605,185.21415788689154,5,TERMINAL
127.2000000000473,8139.632404855112,11.978028842897663,676.1262398335843,1.9871262623295756,450.450948061669,15.058672709746507,4.022916698970249,32256.826576834195,12665.232885813599,66563.40186320154,181.0335700047112,5,TERMINAL
127.30000000004738,8072.043828100621,11.978376113850493,676.9732171216374,1.9896155255294614,449.9155214784203,15.099450899081328,3.7938755440859318,32200.432040798547,11231.447083379198,64877.433789752555,176.4680174586035,5,TERMINAL
127.40000000004746,8004.390094434548,11.978735120508603,677.8027439450548,1.9920535023271546,449.39415034088194,15.13943342461721,3.579436063452415,32144.63121284111,9969.318935005971,63125.95673225028,171.54037429946234,5,TERMINAL
127.50000000004754,7936.674479527287,11.979098550019485,678.6083949503676,1.9944213085249705,448.88726830006334,15.1783264413017,3.371886165719864,32089.89708547865,8822.37145523148,61330.69125043673,166.27227344472297,5,TERMINAL
127.60000000004761,7868.900509064344,11.979461513850058,679.3858220600207,1.9967061650666775,448.39515813747204,15.215928521411456,3.165802655632872,32036.57547970923,7756.263450627197,59507.78989098353,160.6848652561128,5,TERMINAL
127.7000000000477,7801.071783219486,11.979820894292477,680.1319654822377,1.9988990791911847,447.9179874014958,15.25209579988392,2.957695508412006,31984.932191489257,6752.787193354311,57669.94175643111,154.79936354611692,5,TERMINAL
127.80000000004777,7733.191877103974,11.980173393019896,680.8438303826332,2.0009912490417476,447.45582735780675,15.28668739448373,2.7605773507446716,31983.912445917802,5868.361809035907,55829.68526624672,148.63738956111774,5,TERMINAL
127.90000000004785,7665.265525586229,11.98043928817919,681.4994181516911,2.0029180191561244,447.0084717112804,15.31870941865713,2.781242217446094,32032.669952241413,5943.099928335791,54051.89488954048,142.21625111307875,5,TERMINAL
128.00000000004792,7597.301876838598,11.980482040726494,682.0699085990618,2.004594684221139,446.57498614792036,15.34686140826464,2.9594442677160258,32075.107281203258,6715.645309165574,52425.50972222175,135.53352462558257,5,TERMINAL
128.10000000004783,7529.3132840390235,11.980245424459971,682.5456706206612,2.005992937239853,446.153931203855,15.370706046745566,3.1974120821856626,32110.50470305997,7825.675142558259,50991.178743233686,128.57141061934098,5,TERMINAL
128.20000000004774,7461.313282455632,11.979728848335432,682.9277250835826,2.0071157785027265,445.7436734928326,15.390287481225709,3.4423265293737497,32138.93511211883,9057.513125625113,49760.71047361036,121.30647875149775,5,TERMINAL
